READ1	READ2	READ3	READ4
0	0	0	0
229	385	226	239
3	1	4	3
10427	16012	10246	9533
627	861	333	280
22715	33967	27697	25259
0	1	0	0
0	0	0	0
2535	3927	1844	1686
239	340	280	244
0	0	0	0
1015	1564	921	849
671	997	700	689
3308	4974	1941	1839
534	798	1095	1033
1	3	1	0
2470	3713	2712	2468
645	879	623	535
0	0	0	0
4124	5899	5206	4643
3384	5310	3951	3543
1473	2218	2520	2176
13	27	34	37
3436	5188	2584	2328
107	179	165	171
3875	5784	5667	4973
1462	2272	1429	1332
816	1169	612	539
641	882	1083	1000
2095	3208	2076	1794
0	5	0	2
826	1195	803	717
531	905	784	739
1693	2479	1793	1588
113	222	239	219
639	1068	744	681
494	744	773	750
71	107	23	23
1234	1859	1793	1692
512	804	530	493
23	40	34	37
2308	3710	2798	2617
3202	4833	4949	4355
841	1244	1164	1106
1510	2448	1850	1745
893	1292	834	836
1406	2416	1650	1367
479	700	209	210
0	11	5	5
21062	32250	30237	27757
7783	11585	5250	4764
1124	1865	794	767
1373	2284	890	861
4186	6347	4961	4544
440	607	413	353
386	574	530	526
897	1420	1033	906
275	524	422	375
1429	2122	1168	1155
1365	2025	2254	2090
651	903	705	645
2281	3446	1808	1623
1560	2377	1437	1291
539	808	898	767
590	917	592	547
1898	2767	2658	2508
908	1307	899	834
81	139	291	277
0	0	0	0
410	681	660	599
781	1317	1399	1284
1248	1819	728	639
35	72	22	34
1060	1649	685	601
27	34	60	58
14948	22300	11809	10813
48	45	25	55
461	700	604	529
724	1161	1544	1405
252	376	322	286
527	809	953	888
250	358	265	258
646	792	1006	964
42	72	99	115
5	10	4	3
939	1434	1152	1020
214	337	1229	1157
1236	1806	1608	1468
4	7	13	13
2955	4299	2311	2100
33	49	82	59
623	888	575	459
3166	4418	1457	1350
1613	2478	2180	1859
1178	1696	826	809
3702	5716	3179	3018
0	1	0	0
2	0	2	1
231	339	509	487
3835	5737	5045	4588
4	7	1	5
369	533	484	445
1149	1658	488	509
18	37	10	12
75	142	95	105
892	1447	1828	1637
0	0	0	0
1726	2586	3254	2958
0	0	0	0
718	1034	788	698
907	1302	1221	1180
0	0	0	0
547	777	632	591
812	1224	611	578
0	0	0	0
2557	3848	4119	3494
1760	2545	2121	2010
3278	4929	4077	3703
2522	3709	2958	2699
636	995	751	724
496	858	403	369
863	1349	782	721
2552	3762	5220	5009
810	1253	1273	1186
550	787	757	711
744	1108	915	906
167	262	206	164
0	0	1	0
850	1337	1405	1291
0	0	0	0
832	1206	1206	1139
0	0	0	0
82	128	78	52
1476	2225	1808	1592
1066	1681	1473	1313
103	206	650	598
34	53	113	81
905	1422	1224	1074
686	975	737	695
0	4	1	2
0	2	16	16
620	892	909	881
0	0	1	0
3	0	1	2
15	23	7	13
802	1116	915	840
0	2	0	1
17432	25144	18839	17531
137	249	153	192
23156	35100	26976	24475
796	1191	1155	1142
1282	1992	1299	1215
0	1	0	0
4833	6878	5850	5207
3621	5626	5099	4756
1	14	10	5
210	266	119	94
447	682	1224	1044
57	112	112	99
790	1284	855	814
2793	4238	2990	2804
4804	7220	2585	2294
4405	6299	4634	4448
9	2	2	3
2	2	8	5
847	1251	914	854
277	311	307	297
1301	1928	400	373
525	786	800	730
1192	1884	1802	1557
1596	2343	1633	1494
1497	2334	1403	1327
3872	5772	4098	3710
1367	2128	1251	1266
1907	2878	2353	2117
2	12	16	8
577	853	457	404
1097	1576	1556	1446
170	249	319	302
20	37	11	7
1082	1637	1409	1218
5	0	1	0
625	921	1049	944
0	0	0	0
171	235	171	168
854	1151	1009	978
1	0	7	6
1593	2456	1843	1661
2227	3311	3391	3110
681	1091	670	615
1756	2632	2609	2326
997	1462	1299	1107
1152	1672	1129	1057
2430	3808	3769	3488
293	477	455	445
1	0	0	0
819	1261	1890	1663
1	2	3	2
0	0	0	0
0	0	0	0
1042	1586	1183	957
367	519	254	217
1497	2203	2186	1985
0	0	0	0
2734	3905	2598	2198
224	254	350	284
1461	2072	1135	981
0	0	0	0
1492	2335	1702	1666
10	10	11	9
15642	23957	14110	12739
1709	2736	2900	2577
0	0	0	0
3912	5733	3007	2860
47	46	9	23
3454	4947	4128	3746
101	183	203	181
444	721	819	737
1380	2010	2902	2531
994	1451	697	654
24	41	4	14
2	0	1	1
1753	2655	1959	1813
1	0	1	3
191	277	127	105
3	5	26	28
2703	4191	1981	1717
0	2	0	0
0	0	0	0
0	0	0	0
1001	1462	1671	1461
1775	2744	1675	1451
3	5	1	5
0	0	0	0
309	410	613	531
1253	1948	1607	1457
0	2	0	0
608	939	1031	877
163	218	260	227
315	408	406	353
2343	3312	3673	3369
308	561	646	609
222	373	363	377
648	1033	759	690
146	174	165	148
460	659	610	546
0	1	0	0
155	240	309	276
0	0	9	2
4047	6045	2816	2529
0	1	0	1
488	711	861	802
762	1156	1259	1160
3955	5880	4551	4154
988	1552	1156	1031
349	492	545	494
67	114	73	68
0	1	0	0
651	943	1090	946
0	0	0	0
2309	3232	3078	2749
285	454	405	296
1329	1840	2010	1915
255	348	339	268
3	0	0	0
4	4	4	15
1344	1991	2010	1846
0	0	1	0
0	0	0	0
499	752	767	760
1078	1702	862	653
952	1448	1257	1100
3122	4518	3162	2948
417	586	536	494
36	73	75	70
442	741	664	583
1297	2034	1455	1318
96	148	232	258
2208	3260	4718	4221
2	1	1	0
724	1126	761	731
459	710	698	658
795	1055	1197	1060
515	751	590	537
0	0	0	0
381	590	583	520
844	1346	881	865
613	940	736	668
0	0	0	0
9480	13747	10674	9598
0	1	0	0
2862	4275	3342	3224
704	1080	1089	1035
1	2	0	0
102	167	314	256
4541	6917	4449	4046
6445	9099	8330	7625
555	796	754	731
0	3	2	5
820	1258	1440	1301
850	1217	911	844
2015	3104	2244	2124
159	282	70	62
138	261	279	222
1400	2077	1659	1443
462	657	663	560
944	1389	971	886
1213	2207	1217	1147
851	1272	1111	961
2	1	1	2
1119	1612	1650	1473
874	1175	1360	1183
1	2	5	4
0	2	2	1
940	1458	1134	1069
0	1	0	2
1095	1786	1348	1135
610	879	940	821
3297	4796	4414	4151
510	833	417	396
1574	2465	2792	2458
41	77	86	53
3702	5642	6041	5375
57	103	53	46
1173	1631	1871	1616
80	117	28	36
138	202	146	140
1347	2034	1451	1299
305	557	612	591
60	94	66	72
1696	2569	2699	2473
1004	1516	1480	1376
43	72	18	13
1273	2013	819	709
1082	1562	915	826
0	2	11	3
1	0	0	0
1090	1652	1008	989
270	414	431	400
1	1	0	0
0	0	0	0
825	1254	1324	1375
1079	1702	859	804
569	919	902	888
568	797	656	610
250	385	409	383
1827	2695	2263	2101
1972	3046	2032	1955
2149	3309	2298	2137
394	585	394	347
115	176	168	203
1569	2416	1019	946
26	22	8	15
1849	2725	2038	1903
2138	3088	3418	3049
7657	11157	7919	6956
0	0	0	0
0	0	0	0
0	0	0	0
708	1018	618	532
4	12	5	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
381	526	420	366
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	4	23	16
0	0	1	0
1	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
4	12	3	16
0	0	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	3	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	5	8
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	14	32	27
13	20	9	9
0	0	0	0
0	0	0	0
1	0	1	0
1	2	4	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
1	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	3	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	4	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1028	1542	1376	1303
0	0	0	0
0	0	0	0
0	0	0	0
2	0	3	1
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	0	2	0
24	41	50	32
0	0	0	0
2	3	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
94	174	103	80
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	1
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	2	2	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
176	246	243	273
0	0	0	0
0	0	0	0
0	0	0	0
34	54	31	23
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
1112	1679	1005	854
172	220	390	352
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
847	1318	2123	1865
0	0	1	1
14	19	31	18
0	0	0	0
0	0	0	0
0	0	0	0
3	0	4	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
2	0	7	4
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
33	35	21	12
5	7	6	5
0	2	3	2
6	9	8	1
0	0	0	0
24	44	40	47
1341	2002	1509	1373
0	0	0	0
0	0	0	0
0	0	0	1
0	0	1	0
442	728	744	644
0	0	0	0
1712	2310	3121	3091
50	66	41	41
13	25	23	8
0	0	0	0
0	0	0	0
0	0	0	0
13	21	11	10
4	6	21	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	6
16	22	86	104
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
12	12	5	8
0	0	0	0
504	739	481	521
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
550	811	882	788
0	0	0	0
0	0	0	0
0	0	0	0
17	26	6	10
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
271	509	283	299
12	26	35	12
0	0	0	0
568	835	989	934
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
787	1137	1060	923
0	0	0	0
0	0	0	0
0	0	0	0
3	7	2	1
0	0	0	0
81	97	176	92
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	6	0	0
3	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
1472	2072	1879	1768
0	0	0	0
3	1	1	0
0	0	0	0
0	2	0	1
0	0	0	0
0	0	0	0
0	0	1	0
0	0	1	0
0	0	0	0
738	1003	1228	1172
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41	87	82	54
0	0	0	0
10	14	7	6
3	14	16	18
0	0	0	0
2	8	28	20
60	67	88	87
0	0	0	0
0	0	0	2
1166	1684	1332	1247
0	1	1	1
237	320	189	199
2433	3626	3735	3282
0	0	0	0
0	0	0	0
32	41	40	20
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	1
0	0	0	0
22	35	52	61
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
1	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	0	2
2	10	12	17
0	4	1	1
64	141	124	108
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	14	9	17
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	8	4	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	3	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
387	518	509	492
0	0	0	0
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
310	466	389	410
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
18	23	19	17
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
12	17	32	17
41	71	144	102
0	0	0	0
0	0	0	0
7	13	6	7
0	0	0	0
4	9	10	13
0	1	0	1
25	19	26	36
0	0	0	0
1	1	10	5
0	0	0	0
0	0	0	0
176	290	160	162
0	0	0	0
0	0	0	0
1	0	0	0
27	50	49	55
0	0	0	0
1	0	0	0
2	1	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	1	1
4	4	9	3
0	0	0	0
0	0	0	0
0	0	0	0
3	2	2	5
0	0	0	0
1	3	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	6	14	9
0	0	0	0
55	93	37	36
1	1	1	0
0	0	0	0
1	3	0	0
0	0	0	0
0	0	0	0
3	0	0	0
2	0	2	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	2
13	8	7	10
1	5	3	2
0	0	1	3
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	3	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
192	221	265	260
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	4	2	2
0	1	0	0
7	14	4	2
3	2	0	1
0	1	0	0
5	2	4	3
0	0	0	0
1	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	10	4	3
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	2	24	30
0	1	0	0
0	0	0	0
0	11	2	3
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	1	2	0
0	0	0	0
1140	1671	1916	1680
0	0	0	0
0	0	0	0
0	0	0	0
2	4	2	1
0	0	0	0
0	0	0	0
0	0	1	1
45	77	120	93
0	0	0	0
0	0	1	0
0	0	0	0
0	0	0	0
0	1	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
41	63	60	68
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	2	1	3
1	0	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	1
0	0	0	0
0	2	0	0
3	5	7	6
0	0	0	0
0	0	0	0
0	0	0	0
6	8	15	7
0	0	0	0
0	0	0	0
0	0	0	0
4862	7343	5562	5333
0	0	0	0
0	0	0	0
4	6	2	5
0	3	1	1
0	2	1	0
50	85	109	126
0	0	0	0
0	0	0	0
0	0	0	0
4	3	9	4
20	31	38	43
0	0	0	0
0	3	1	2
0	0	0	0
0	0	0	0
255	409	271	240
6	4	12	11
0	0	0	0
0	1	1	0
15	18	17	8
0	0	0	0
2	2	0	0
359	524	724	637
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
8	6	1	4
464	672	667	611
1	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	2	0	1
0	0	0	0
0	0	0	0
3	3	5	5
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
4	2	1	1
1	0	1	1
14	20	29	28
12	26	22	15
10	13	2	6
0	0	0	1
0	1	0	0
5	11	5	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	4
0	0	0	0
0	0	0	0
0	0	0	1
0	1	0	1
0	0	0	0
0	0	0	0
395	619	775	622
0	0	0	0
4	2	1	2
7	13	4	3
23	44	63	47
0	0	0	0
0	0	0	1
2	1	1	0
0	0	0	0
4	12	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
14	28	18	13
0	22	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
5	4	4	10
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
8	2	3	9
0	1	0	0
654	1006	232	204
0	0	0	0
228	405	222	235
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	2	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
4	4	8	3
0	0	0	0
0	0	0	0
58	113	295	300
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
203	329	488	453
2	6	6	1
0	0	0	0
22	25	2	0
35	65	29	20
0	0	0	0
32	48	27	33
162	264	167	155
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	1	1	0
2	0	1	6
0	2	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
11	25	32	23
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
29	51	35	17
0	0	0	0
7	9	13	13
2	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	2	1	1
165	210	277	213
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	3
647	1020	424	394
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	26	18	15
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
3	4	4	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
5	9	7	10
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	1	0
0	0	0	0
1	2	0	2
1	0	0	1
0	0	0	0
1	3	0	0
36	51	36	17
0	0	0	0
0	0	0	0
0	1	1	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	6	5	4
1	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
241	400	307	284
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2179	3301	1732	1436
0	2	0	0
2	6	2	8
1733	2720	1112	964
0	0	0	0
8	13	20	13
337	496	420	395
0	2	1	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
70	141	22	16
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	1
0	0	0	0
98	149	106	98
0	0	5	3
0	0	0	0
0	0	2	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1028	1565	1540	1463
11	14	28	32
0	0	0	0
3	7	16	12
13	26	18	9
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	5	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
112	227	449	420
0	0	0	0
0	0	0	0
488	689	604	597
0	0	1	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
22	44	19	27
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	1	0
58	88	95	67
0	0	0	0
7	10	0	3
0	0	0	0
476	703	968	904
0	0	0	0
0	0	0	0
0	0	0	0
1	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	1	0
2	7	3	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
12	30	41	47
0	0	0	0
1115	1717	1255	1148
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	2
890	1378	1649	1462
5	4	8	7
0	0	0	0
0	0	0	0
2336	3821	2570	2242
0	0	0	0
0	0	0	0
0	0	0	0
0	3	3	0
0	0	0	0
0	0	0	0
0	0	0	0
1079	1659	825	789
3	6	1	7
39	70	25	26
0	0	0	0
0	0	0	0
2	4	3	5
1964	2777	1717	1466
0	0	0	0
0	0	0	0
1871	2776	2019	1907
0	0	0	0
0	0	0	0
1626	2472	2010	1879
0	0	0	0
0	3	0	1
0	0	0	0
129	168	197	180
0	2	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
6	8	3	2
0	0	0	0
0	0	0	0
0	1	0	0
506	745	420	403
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	2	3	2
0	0	0	0
0	1	0	0
0	0	0	0
2	8	3	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
144	209	131	112
5	23	12	9
283	415	507	454
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
7	7	8	16
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	1	0
0	0	0	0
11	7	7	4
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1	1	2	0
0	0	0	0
0	4	1	1
0	0	0	0
1	1	0	0
2	0	2	0
0	0	3	0
0	0	0	0
0	0	0	0
746	1234	1549	1476
0	0	0	0
0	0	0	1
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	1	0	0
0	0	0	0
1	0	0	0
0	1	2	2
0	0	0	0
1	5	3	1
3	3	3	3
2	0	0	0
0	0	0	0
119	204	126	127
0	0	0	0
3	0	10	17
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	3	0
3	3	0	2
0	0	0	0
0	0	0	0
0	0	0	0
385	565	391	380
1	3	2	2
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	0	0	0
1263	1965	2724	2496
0	0	0	0
4	3	5	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
1352	2111	994	880
16	35	6	4
0	0	1	0
0	0	0	0
0	10	2	7
0	0	0	1
8	4	4	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
0	0	0	0
2	5	1	1
0	0	0	0
1	0	1	3
1	1	2	3
1	0	0	0
0	0	0	0
0	1	0	1
0	0	0	0
0	0	0	0
0	0	0	1
2	3	2	0
